,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
13536,chr2,85685175,85698854,1,GNLY,587,0.99833946912813,7.1670680615878e-13,0.205545966812149
7400,chr14,91417844,91271323,2,CCDC88C,582,-0.537826933807801,7.70040331729452e-13,-0.221074169059078
15504,chr21,43776445,43772512,2,CSTB,260,-1.0307158633648,7.84689243170826e-13,-0.402595956992575
18309,chr4,147732063,148072780,1,ARHGAP10,775,-0.281756091324609,7.84689243170826e-13,-0.26340049155011
18568,chr5,9903826,9629446,2,LINC02112,75,0.791995913793943,7.84689243170826e-13,0.180701917334695
22348,chr8,37966965,37962991,2,ADRB3,268,-1.07067795614533,7.84689243170826e-13,-0.159968081040012
9391,chr16,85282958,85285963,1,LINC00311,906,-0.762589714682245,8.09361841340036e-13,-0.268223888740248
16737,chr3,71583989,70954693,2,FOXP1,605,-0.355539933035708,8.99894626839464e-13,-0.714845296499235
11291,chr18,80033949,79970811,2,TXNL4A,379,-0.794338745490122,9.00219951454734e-13,-0.229124009846476
9896,chr17,22406019,22413744,1,FLJ36000,410,1.12816601581089,9.73590174256119e-13,0.0571060510023511
22509,chr8,68331491,68303468,2,C8orf34-AS1,429,-1.26399408604026,9.86245972129899e-13,-0.19003411992598
19098,chr5,129904472,130186634,1,CHSY3,605,0.438378493654706,1.03263413324943e-12,0.21334635591205
23301,chr9,73151757,73170393,1,ANXA1,324,1.06362155651885,1.05716176175964e-12,0.192570084152522
8795,chr16,17470881,17101769,2,XYLT1,310,-0.810284021251563,1.07866254049601e-12,-0.169893798577091
4280,chr11,65444458,65444557,1,MIR612,858,-0.89543830006862,1.11048989044424e-12,-0.452636067410545
18572,chr5,10353703,10440388,1,MARCH6,79,0.539880554783783,1.12600967920906e-12,0.232187974119222
3032,chr10,90540805,90402521,2,LOC101926942,580,0.484102064615134,1.20699336026667e-12,0.0748100769476883
22232,chr8,22367249,22434129,1,SLC39A14,152,-0.935950835781605,1.24343976750527e-12,-0.174094008332308
13513,chr2,79866583,79866495,2,MIR8080,564,0.909015177859237,1.28027108405326e-12,0.310154029659921
14064,chr2,182523192,182140036,2,PDE1A,1115,0.68090831356181,1.28027108405326e-12,0.362894048590257
13562,chr2,88452656,88446787,2,FOXI3,613,0.875591209967821,1.32492373111553e-12,0.3539163162495
15324,chr21,29940033,29536933,2,GRIK1,80,0.739336501755865,1.3505540967642e-12,0.263140162818033
19008,chr5,111997464,111662621,2,NREP,515,0.585354948306594,1.44019005544197e-12,0.283219967614951
15275,chr21,16590237,16590325,1,MIR125B2,31,0.966979057581123,1.4417621174334e-12,0.483017957262679
15261,chr21,13546033,13558461,1,LINC01674,17,1.93691921316395,1.45090945734061e-12,0.077528008525923
19513,chr5,171419656,171457623,1,FGF18,1020,-0.582866246989303,1.58617543512347e-12,-0.301257980742156
11941,chr19,20077994,20127076,1,ZNF90,645,1.4408542218129,1.66703080589193e-12,0.0534199432259008
22709,chr8,104703719,105804532,1,ZFPM2,629,-0.359307351228372,1.71415215751742e-12,-0.376995783138717
2185,chr1,219173844,219212865,1,LYPLAL1,2185,0.82616934603981,1.73166962901204e-12,0.174403997693944
19256,chr5,140855883,141012344,1,PCDHA10,763,0.826815632681375,1.78505920347848e-12,0.150879826896099
24167,chrX,45747126,45747015,2,MIR222,204,-0.851813213355404,1.87628916516753e-12,-0.341507969196369
16147,chr3,4493348,4847840,1,ITPR1,15,-0.412703939282242,1.88021908147568e-12,-0.388044273281244
22764,chr8,123041968,123152153,1,TBC1D31,684,-0.725450200486591,1.91329689213542e-12,-0.343759868626192
6603,chr13,76886400,76880166,2,KCTD12,344,-0.631064589687516,2.06116695424523e-12,-0.448237922823539
24800,chrX,149533935,149476990,2,IDS,837,-0.531591119452859,2.12593634562846e-12,-0.224149635524106
16156,chr3,6770001,7741533,1,GRM7,24,-0.690841817182813,2.23645549991661e-12,-0.45133006973079
22336,chr8,35235457,35796550,1,UNC5D,256,-0.88020170784563,2.37463604150864e-12,-0.157484092284485
6678,chr13,95644703,95578202,2,DZIP1,419,-1.00845879085704,2.74557069270865e-12,-0.157943938057157
19087,chr5,127703390,127941634,1,CCDC192,594,0.619542794039379,2.84417419731537e-12,0.236955964612595
22324,chr8,31033715,30995802,2,PURG,244,-0.988121603838611,2.84837796149319e-12,-0.16411185357173
21184,chr7,32299329,31751179,2,PDE1C,240,0.593237395867636,2.87363522018532e-12,0.273813940499356
14939,chr20,43507680,43550950,1,L3MBTL1,410,-0.717371407478289,2.88854430731449e-12,-0.178349973630876
22332,chr8,33513475,33513578,1,SNORD13,252,-1.10809687938318,3.07284051667641e-12,-0.465001690630728
2804,chr10,60733490,60026298,2,ANK3,352,0.454380027239024,3.08368164590929e-12,0.419579941236105
13467,chr2,74178898,74152528,2,MOB1A,518,0.876928249647488,3.08368164590929e-12,0.273320228650958
5548,chr12,54016931,54056030,1,HOXC4,563,-0.460454834499455,3.18728411074559e-12,-0.447962085732164
15313,chr21,28539318,28540355,1,LINC00161,69,1.10522963106106,3.26294386484578e-12,0.253071803842474
18258,chr4,139177218,139028112,2,ELF2,724,-0.484586003148401,3.3263075564697e-12,-0.42476000109765
4863,chr11,123381512,123381440,2,MIR4493,1441,-0.753651456781457,3.32755313801059e-12,-0.269303982504463
13323,chr2,55924139,55865967,2,EFEMP1,374,0.649761318270613,3.87914948316108e-12,0.141756077463474
4210,chr11,64166106,63998558,2,MACROD1,788,-0.492989599948591,3.88524204342191e-12,-0.241367367410824
13314,chr2,54723665,54972018,1,EML6,365,0.573788494738391,4.01522618127155e-12,0.285634058560324
24294,chrX,54048958,53936676,2,PHF8,331,-0.820340729803994,4.11253492185724e-12,-0.182677851692624
6263,chr13,19008259,19012559,1,LINC00442,4,0.333477729069086,4.13857124494282e-12,0.0278863310269336
22101,chr8,6406592,6648504,1,MCPH1,21,-0.825775592572603,4.42890692412695e-12,-0.173455940126187
7775,chr15,26939539,26543546,2,GABRB3,107,0.951719760698839,4.62975379287558e-12,0.187821869065136
13193,chr2,33436324,33564750,1,RASGRP3,244,0.874105937896493,4.64666556433101e-12,0.257942084699311
22858,chr8,141117278,141195808,1,DENND3,778,-0.435492633921599,4.88610172769877e-12,-0.196120011626691
17875,chr4,61201664,62072466,1,ADGRL3,341,0.410919896812999,5.0651340566499e-12,0.426033802485168
24105,chrX,28587399,29956723,1,IL1RAPL1,142,-0.522454131631178,5.0797686373889e-12,-0.304171853875539
4496,chr11,75430629,75422394,2,KLHL35,1074,-1.21527656458153,5.0862849129709e-12,-0.203568033248153
22559,chr8,79768142,79802842,1,LINC01607,479,-0.644212291635952,5.09307642489983e-12,-0.403685876858348
9390,chr16,85137150,85149443,1,LINC02139,905,-0.546163527917473,5.13632517018048e-12,-0.140617969018092
21716,chr7,112480853,112491062,1,LSMEM1,772,0.922173373046208,5.22771686877302e-12,0.270808188166504
7834,chr15,35546195,35859001,1,DPH6-DT,166,0.898960296509749,5.62685532623551e-12,0.208307979992733
6532,chr13,52012125,51932673,2,ATP7B,273,-0.693404264658245,5.702868125987e-12,-0.19730001163779
15284,chr21,18760003,18561265,2,MIR548XHG,40,1.12740629872525,5.76188914088084e-12,0.150403948620601
4955,chr11,130069837,130144811,1,APLP2,1533,-0.711144104059616,5.8250066053839e-12,-0.298303811666316
8481,chr15,101724604,101653598,2,TARSL2,813,0.668901384019333,6.4146420262906e-12,0.361072064892586
717,chr1,44545493,44545552,1,MIR5584,717,-0.191424266903351,6.45853322368204e-12,-0.0887476711224403
4130,chr11,61792637,61826512,1,FEN1,708,-0.805370683116955,6.45853322368204e-12,-0.247109999918904
22270,chr8,25458997,25507920,1,CDCA2,190,-0.76505681878822,6.50901209322504e-12,-0.192841797720116
11290,chr18,79964561,79970822,1,HSBP1L1,378,-1.70371445323879,6.53311817276821e-12,-0.170075946840947
22510,chr8,68330722,68819022,1,C8orf34,430,-0.751871542223469,6.8273717010416e-12,-0.269985884450544
21850,chr7,133253073,134065759,1,EXOC4,906,0.463021238239375,6.87008802727407e-12,0.437228144742953
9413,chr16,86721954,86720688,2,LINC02189,928,-0.566167990868605,7.20428676336908e-12,-0.121318048764781
22599,chr8,88328025,88032009,2,MMP16,519,-0.667735281191983,7.20428676336908e-12,-0.205384022244605
20994,chr7,3301448,4269000,1,SDK1,50,0.633620238914999,7.81682612220351e-12,0.78381582717044
22146,chr8,10839847,10723768,2,SOX7,66,-0.916260418098801,7.84772634218967e-12,-0.131623938507932
22318,chr8,30658251,30578318,2,GTF2E2,238,-0.78575185727799,7.88715242766703e-12,-0.160778004479803
22301,chr8,28600469,28755599,1,EXTL3,221,-0.674194273296509,8.03780901983136e-12,-0.213790268102461
13480,chr2,74483408,74471986,2,CCDC142,531,0.709254202758838,8.23759443275004e-12,0.361790450839698
24377,chrX,71283192,71301168,1,NONO,414,-0.933238123760719,8.83335124360531e-12,-0.206545892163254
24214,chrX,48695554,48709012,1,SUV39H1,251,-0.765051585178329,9.77447576632895e-12,-0.191499962392172
13457,chr2,73737400,73729104,2,TPRKB,508,0.930882414103892,9.86138875815831e-12,0.341922364544658
7047,chr14,39175183,39183218,1,PNN,229,-0.677459363968873,9.96978226370889e-12,-0.404466018009717
22094,chr8,1823976,1958641,1,ARHGEF10,14,-0.983186767619994,9.96978226370889e-12,-0.143157933051673
21753,chr7,120988677,121297444,1,CPED1,809,0.587618745352632,1.00594660385878e-11,0.40051014983689
7654,chr14,105398579,105470729,1,MTA1,836,-0.786920952910302,1.04663319917485e-11,-0.208108028765116
18461,chr4,185018841,185020804,1,HELT,927,-0.915215697552221,1.05482207375318e-11,-0.220833846023591
17795,chr4,44016861,44022063,1,LINC02475,261,0.920140174942432,1.11368323184686e-11,0.113420072754595
13213,chr2,37876274,37826247,2,LINC00211,264,0.794228237354853,1.12128535397085e-11,0.159747979322703
2154,chr1,212565334,212620777,1,ATF3,2154,0.538557965894116,1.12186706678508e-11,0.47895792361991
8443,chr15,94231538,94483952,1,MCTP2,775,0.550243705643032,1.12905347738993e-11,0.19111011360255
3035,chr10,90921276,90912096,2,ANKRD1,583,1.02847602714495,1.22079519289734e-11,0.229785898504475
22339,chr8,37695751,37700021,1,ZNF703,259,-0.456999452388137,1.31320072579465e-11,-0.792610051863484
22359,chr8,38528662,38510834,2,C8orf86,279,-0.660056565489342,1.35086721656529e-11,-0.145926040455478
9414,chr16,87057784,87063991,1,LINC02181,929,-0.351603565814287,1.41229460475693e-11,-0.0889521252943452
24151,chrX,41333348,41364472,1,DDX3X,188,-0.640795332949269,1.42850665230298e-11,-0.419854324298639
18587,chr5,14826012,14825929,2,MIR4637,94,0.936177217825701,1.51891256043757e-11,0.358504079239374
13524,chr2,85354394,85391752,1,ELMOD3,575,0.846441926394421,1.52315195789809e-11,0.203954054534621
19511,chr5,171387116,171411137,1,NPM1,1018,-0.481172966955438,1.54765441004713e-11,-0.379069907636152
17127,chr3,139935185,140577397,1,CLSTN2,995,0.592756108644199,1.58789599096001e-11,0.427706036216004
24094,chrX,24693919,24996986,1,POLA1,131,-0.762125665331183,1.62593583738012e-11,-0.279606057962
19257,chr5,140868183,141012344,1,PCDHA11,764,0.84665460042337,1.65018818701856e-11,0.141089855139185
7655,chr14,105398583,105413859,1,TEX22,837,-1.1384105457797,1.65861113135804e-11,-0.184385958610776
13516,chr2,84460045,84423523,2,SUCLG1,567,0.699025913515247,1.72527321231058e-11,0.167075969671645
24379,chrX,71366239,71532374,1,TAF1,416,-0.596441059795315,1.74418300474851e-11,-0.209967931181623
24618,chrX,119758613,119760164,1,SOWAHD,655,-0.360309123850092,1.74418300474851e-11,-0.29620762562724
6213,chr12,129903666,129071725,2,TMEM132D,1228,-0.741869330081255,1.80544416067747e-11,-0.296798237924389
16467,chr3,46882169,46857872,2,MYL3,335,-0.737945115443876,1.82111847898368e-11,-0.143159997517018
24093,chrX,24650073,24658237,1,PCYT1B-AS1,130,-1.44826153715181,1.8930966296923e-11,-0.232421961693756
7298,chr14,74426102,74405893,2,SYNDIG1L,480,-0.663345047490669,2.00128428609038e-11,-0.104316120962038
24296,chrX,54358642,54192823,2,WNK3,333,-0.847206418652459,2.16029364763187e-11,-0.163479847408375
21151,chr7,28180743,27830573,2,JAZF1,207,0.522133555753568,2.19098255908526e-11,0.34905993634916
24885,chrX,154389955,154409168,1,RPL10,922,-0.759534120160674,2.26009375710639e-11,-0.33275177478507
14345,chr2,222671786,222709930,1,MOGAT1,1396,-0.84174712882111,2.34685449092014e-11,-0.228155994582659
13328,chr2,56147630,56386173,1,CCDC85A,379,0.905254402001341,2.50970656509486e-11,0.331830284659268
2673,chr10,34815325,34109560,2,PARD3,221,0.404723102784508,2.55297316500719e-11,0.336149690043412
15321,chr21,29194147,29630751,1,BACH1,77,0.61029741277681,2.65076627237098e-11,0.34718800460611
2482,chr10,4786629,4848062,1,AKR1E2,30,1.04580343630393,2.67970678829461e-11,0.146456052313075
18690,chr5,42423777,42721878,1,GHR,197,0.753174753967742,2.68571758706294e-11,0.258551921085869
2477,chr10,4051726,4089013,1,LOC101927964,25,0.864622860902206,2.69146511392824e-11,0.123704093142311
17796,chr4,44448807,44173909,2,KCTD8,262,0.922003642973034,2.7119124896792e-11,0.212534047139265
22433,chr8,55773407,55696424,2,TMEM68,353,-0.649368068308861,2.75928082066903e-11,-0.171754017980005
22255,chr8,23528805,23575463,1,SLC25A37,175,-0.770300636600662,2.7793339544731e-11,-0.123763881906442
24528,chrX,104166620,104195902,1,FAM199X,565,-0.644259714355073,2.80939771266306e-11,-0.243996027377163
4953,chr11,130002835,129899706,2,PRDM10,1531,-0.626889463248309,2.88460697890338e-11,-0.208331965367141
7849,chr15,39920892,39799023,2,GPR176,181,1.05321706994798,2.94823826332457e-11,0.136137965268625
13266,chr2,45651345,46187990,1,PRKCE,317,0.549946054577963,2.98050867350668e-11,0.603844360256191
4188,chr11,62855632,62855564,2,SNORD25,766,-0.612318311582,2.99855085990913e-11,-0.771785748365879
22753,chr8,120059780,120372036,1,COL14A1,673,-0.642589488911359,3.06088615325409e-11,-0.279319748627296
17142,chr3,142596387,142713664,1,PLS1,1010,0.65940030819362,3.15001844517174e-11,0.233694070615864
2683,chr10,37125788,37384111,1,ANKRD30A,231,1.08363521305016,3.2367766833581e-11,0.106413979182479
20888,chr6,165986603,165327287,2,PDE10A,1233,-0.387732164734617,3.2367766833581e-11,-0.513730096968374
8922,chr16,30207182,29464967,2,LOC388242,437,-0.286230358666367,3.24792967944494e-11,-0.924188150920558
18585,chr5,14664664,14699711,1,OTULIN,92,0.901269573758972,3.25679132306732e-11,0.227192140395707
18580,chr5,11904043,10971840,2,CTNND2,87,0.410303381670838,3.32057169538651e-11,0.331539726868465
7835,chr15,35926843,35926953,1,MIR4510,167,0.959509882206031,3.35172993328885e-11,0.192544031917002
19090,chr5,128659185,128257909,2,FBN2,597,0.270821303596113,3.48205058492518e-11,0.17567396456958
18993,chr5,107670895,107376889,2,EFNA5,500,0.413366830001803,3.50695436578658e-11,0.506433921873553
22195,chr8,17910365,17864380,2,FGL1,115,-0.845060308804417,3.55735692349659e-11,-0.112588087554914
20384,chr6,57314805,57646849,1,PRIM2,729,0.568541993926477,3.65694309838147e-11,0.258326065013659
8919,chr16,29455105,30204310,1,SLX1A-SULT1A3,434,-0.285122603795461,3.66170025006253e-11,-0.919880150226345
8921,chr16,29459889,30204310,1,SULT1A4,436,-0.285110788044054,3.66170025006253e-11,-0.919994150469345
19258,chr5,140875302,141012344,1,PCDHA12,765,0.837733116091314,3.66170025006253e-11,0.129497869939644
8918,chr16,29454501,30197561,1,SLX1A,433,-0.285297143096215,3.67038732492322e-11,-0.919870153294759
8920,chr16,30194306,29453593,2,BOLA2,435,-0.285300932925751,3.67321214094829e-11,-0.919960153242966
18259,chr4,139295815,139266163,2,MGARP,725,-0.590218971950994,3.7482364447874e-11,-0.310934005840655
24168,chrX,45851490,45848074,2,LINC02595,205,-0.658991603291046,3.77774103891159e-11,-0.25112387141824
22247,chr8,23164030,23135588,2,TNFRSF10D,167,-1.45356468838906,3.83457493573822e-11,-0.084757996148787
24346,chrX,68498323,68537285,1,YIPF6,383,-0.16896755436114,4.34719853173381e-11,-0.0375318079936865
22656,chr8,97644179,97728770,1,MTDH,576,-0.554747306402597,4.41894978811497e-11,-0.191557830606621
4907,chr11,125164687,125433389,1,PKNOX2,1485,-0.311595322269497,4.42584843022629e-11,-0.201461826852756
21039,chr7,7718607,7636518,2,RPA3,95,0.601183490059326,4.44691283463356e-11,0.279199999497969
1357,chr1,148362533,148362370,2,RNVU1-1,1357,-0.66853807785049,4.71967711658642e-11,-0.294151893514795
7611,chr14,103123442,103137439,1,TNFAIP2,793,-0.556367084248663,5.00083221719857e-11,-0.110470001385771
23026,chr9,10612723,8314246,2,PTPRD,49,0.45249950083862,5.36893283874774e-11,0.591639781334521
13153,chr2,27771739,28338901,1,BABAM2,204,0.503807193376178,5.47822560454199e-11,0.409250400551561
6711,chr13,99981772,99986773,1,ZIC2,452,-0.562836537626348,5.48547470681122e-11,-0.629101810055963
13496,chr2,75199700,75046463,2,TACR1,547,0.730355535285227,5.95761697988101e-11,0.189387942824738
2538,chr10,12349482,12835545,1,CAMK1D,86,0.579827562933508,6.06503985007485e-11,0.484449693669057
14014,chr2,176092891,176095938,1,HOXD13,1065,-0.797171443286395,6.06998557491962e-11,-0.345687774881738
8578,chr16,1957606,1943974,2,RPL3L,93,-0.629177489922047,6.14701873970063e-11,-0.34519978167604
19254,chr5,140841187,141012344,1,PCDHA8,761,0.693620828346142,6.20187955919748e-11,0.134869831571833
19253,chr5,140834248,141012344,1,PCDHA7,760,0.702442812449803,6.37068285609559e-11,0.138701843007043
716,chr1,44405194,44651724,1,RNF220,716,0.00583281628740945,6.55724580297828e-11,0.00413410321770047
22155,chr8,11474715,11421463,2,FAM167A,75,-0.933527488429109,6.68002371663293e-11,-0.156991962955905
22733,chr8,116766503,116849463,1,UTP23,653,-0.734057906537117,6.68582451897557e-11,-0.184909876060645
13500,chr2,75646783,75690851,1,MRPL19,551,0.68691769501755,6.76432582398053e-11,0.170654071760521
1757,chr1,164555584,164851831,1,PBX1,1757,0.419040195886136,7.11655582265987e-11,0.468199978502942
16715,chr3,64187544,64200965,1,PRICKLE2-AS3,583,0.726664194886464,7.23915299863969e-11,0.335250180704667
24138,chrX,38801432,38806537,1,MID1IP1,175,-0.862177451331323,7.4904092758111e-11,-0.348439628864679
18640,chr5,35230589,35048756,2,PRLR,147,0.683147752552198,7.70402249374573e-11,0.142112009363294
13055,chr2,19306054,18986451,2,LINC01376,106,0.652111247457692,7.78426954303784e-11,0.223554093053432
19255,chr5,140847463,141012344,1,PCDHA9,762,0.73828548029009,7.78426954303784e-11,0.140349846276045
6130,chr12,121803906,121780952,2,LINC01089,1145,-0.507690130558955,7.90109911335791e-11,-0.270873882958313
6765,chr13,110713603,110641412,2,CARS2,506,-0.3934570869546,7.90827460907671e-11,-0.204482037665763
18592,chr5,16180762,16067139,2,MARCH11,99,0.955033748485505,7.91969979086844e-11,0.172847832469167
11181,chr18,55664787,55222331,2,TCF4,269,0.604790695842433,7.9497634398354e-11,0.330621993839587
9446,chr16,88742767,88745748,1,LOC339059,961,-0.729892612298619,8.01527573487579e-11,-0.22079224182114
6129,chr12,121800677,121777754,2,RHOF,1144,-0.500648731237926,8.04865199918809e-11,-0.267057877855049
19076,chr5,126360132,126494371,1,GRAMD2B,583,0.592835071749569,8.05132106301569e-11,0.211642027350829
19484,chr5,167284799,168264157,1,TENM2,991,0.244415805093274,8.78575629283022e-11,0.391070410329848
21428,chr7,76302544,76304295,1,HSPB1,484,0.678180548145458,9.11911124535567e-11,0.558136046469332
24757,chrX,140709767,140772679,1,LINC00632,794,-0.69785511770618,9.14323745988516e-11,-0.16821980796853
9897,chr17,22523111,22524663,1,MTRNR2L1,411,1.49103175743685,9.23516966513892e-11,0.12207997967363
18571,chr5,10308026,10275875,2,CMBL,78,0.667038762888657,1.0401002292971e-10,0.196523884668826
22821,chr8,130017129,129839593,2,FAM49B,741,-0.587578547650533,1.06553908715499e-10,-0.278298077498676
