,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
23990,chrX,9164639,9024232,2,FAM9B,27,-2.88960027938418,2.07243671451904e-49,-0.172649799663081
2780,chr10,51299573,51299655,1,MIR605,328,1.46895075478915,2.09152935782348e-49,0.473695900244098
23026,chr9,10612723,8314246,2,PTPRD,49,0.371384170894127,2.27112159281897e-49,0.642228024501901
832,chr1,53738106,53506237,2,GLIS1,832,0.857435949920489,3.42137155785416e-49,0.731171966944075
12139,chr19,37594790,37554782,2,ZNF571,843,1.46005642819201,3.74713570297275e-49,0.240696093556267
22234,chr8,22544986,22575788,1,SORBS3,154,1.36657448794024,3.93951965268958e-49,0.476823811635735
11984,chr19,28968468,28970874,1,LOC102724958,688,3.08450294661726,4.43915371502597e-49,0.331936079719868
2934,chr10,77147652,77150100,1,KCNMA1-AS2,482,1.16737160125386,4.49991481467636e-49,0.41271577805302
2573,chr10,17228259,17237593,1,VIM,121,1.10139822339798,4.6972649318052e-49,0.853806246294529
12313,chr19,43504935,43474954,2,PHLDB3,1017,1.41690775840593,6.73828312774626e-49,0.462900773818555
10961,chr18,7566782,8406861,1,PTPRM,49,1.2175363400525,6.91713349183236e-49,0.608687226180459
23027,chr9,8858130,8862255,1,PTPRD-AS1,50,1.36965043181693,8.27158691720783e-49,0.415524314078222
8183,chr15,71096952,71783383,1,THSD4,515,0.738200950432797,8.44201934878338e-49,0.835709451142173
6481,chr13,46553168,46753040,1,LRCH1,222,0.935158681043395,9.3838441603975e-49,0.678388017544328
11992,chr19,29811898,29824308,1,CCNE1,696,0.851320846481576,9.92601635585211e-49,0.58429963302999
2886,chr10,72721029,72721100,1,MIR4676,434,1.22467911338229,1.05367680273796e-48,0.502757499433576
18846,chr5,73626158,73941993,1,ARHGEF28,353,0.934629143765762,1.18322841943377e-48,0.459228841186712
16281,chr3,22373193,21412222,2,ZNF385D,149,-1.25551129751559,1.20395346358046e-48,-0.723856472885422
12122,chr19,36850361,36913029,1,ZNF345,826,1.13583533763943,2.03808146153259e-48,0.219535436400455
17439,chr3,188178543,188180812,1,FLJ42393,1307,1.21020990321591,2.28040880942718e-48,0.522447078931849
12320,chr19,43612107,43614487,1,SRRM5,1024,2.62850080384862,2.38726430607886e-48,0.458129961524842
1015,chr1,85580761,85583962,1,CYR61,1015,1.331758221196,2.74173235330195e-48,1.24557307091304
12328,chr19,43827292,43852017,1,ZNF283,1032,1.98460354849136,4.06673117324659e-48,0.248693804589733
12012,chr19,33132090,33175795,1,WDR88,716,1.51073749845071,4.56264566101766e-48,0.347105600255209
18715,chr5,51383332,51377068,2,LOC642366,222,-2.2594225856878,4.92428532415749e-48,-0.653237928121279
2217,chr1,223701593,223776018,1,CAPN2,2217,0.896710133761782,8.30496265327834e-48,0.601317428523294
12109,chr19,36489902,36445119,2,ZNF566,813,1.31531843587368,8.74870403613197e-48,0.290907577001689
24144,chrX,40177329,40049815,2,BCOR,181,-0.874801009206586,1.10717248544483e-47,-1.10439859974896
11076,chr18,32091855,32131561,1,RNF138,164,-1.37605403002773,1.18384454593752e-47,-0.521299478568678
12011,chr19,33080880,33130542,1,GPATCH1,715,1.46953249522312,1.27366391211298e-47,0.344257690649944
15287,chr21,20998315,21543329,1,NCAM2,43,-2.00008923946577,1.27366391211298e-47,-0.400942772874941
17486,chr3,195147871,195152790,1,XXYLT1-AS2,1354,1.01509177627181,1.32032490631634e-47,0.313335037383065
22297,chr8,28490256,28345585,2,ZNF395,217,0.859185597643545,1.34891421503313e-47,0.628766595979794
22284,chr8,27615031,27596917,2,CLU,204,1.58347311399676,1.39008148741973e-47,0.413610058160101
22599,chr8,88328025,88032009,2,MMP16,519,-1.48719666800936,1.68336629654389e-47,-0.35173782934845
12044,chr19,35142451,35124513,2,LGI4,748,1.37375775655136,2.21769102261843e-47,0.466991364172045
21054,chr7,15562015,15200318,2,AGMO,110,-1.53084369776152,2.21769102261843e-47,-0.441171948857691
6413,chr13,39603528,39342892,2,LHFPL6,154,0.96006193169956,3.53039733688239e-47,0.605984710921586
12020,chr19,33795933,33815763,1,KCTD15,724,1.20251004774883,4.13987410711032e-47,0.46917389782789
19666,chr6,1605531,1606079,1,FOXCUT,11,-1.47166369321116,5.07335087814874e-47,-1.20248887187847
11154,chr18,50195093,49795793,2,MYO5B,242,1.05725166492426,6.04602169164091e-47,0.557486692455181
2945,chr10,79445627,79382325,2,ZCCHC24,493,0.857020784111324,6.13834761438244e-47,0.594290817523619
8162,chr15,68820897,68778535,2,ANP32A,494,1.04274959123259,6.8932714579738e-47,0.57191836179038
2919,chr10,74825582,75032622,1,KAT6B,467,0.651642627020794,8.39498996704521e-47,0.724383253372681
23991,chrX,9463295,9719743,1,TBL1X,28,-1.48509180659298,8.9205986205534e-47,-0.466808391606849
24105,chrX,28587399,29956723,1,IL1RAPL1,142,-1.3328886541634,1.32714030639212e-46,-0.681180396240949
12148,chr19,38229714,38211006,2,DPF1,852,1.13109338512676,1.53605672449818e-46,0.441791033856706
6570,chr13,63738018,63667682,2,LINC00395,311,-1.83672555376969,1.7521629251131e-46,-0.284861365385738
12236,chr19,40750637,40765389,1,SNRPA,940,0.986731965593202,1.90564173785237e-46,0.559083790720668
12114,chr19,36604817,36634113,1,ZNF382,818,1.93899299829213,2.03015353705978e-46,0.244299630302193
23970,chrX,3041471,3112726,1,ARSF,7,-2.80253084227405,2.05880795685351e-46,-0.137409671450703
12319,chr19,43596392,43614497,1,ZNF576,1023,1.25985133685969,2.30045649778157e-46,0.478112370803749
6787,chr13,112894378,113099739,1,MCF2L,528,0.82975684142408,2.73108519923664e-46,0.478806215924081
22984,chr9,841690,969090,1,DMRT1,7,1.21844565362452,4.04292902391875e-46,0.322363387853274
2597,chr10,21524675,21743630,1,MLLT10,145,0.72998771264673,4.16632065819136e-46,0.758145458851414
15412,chr21,35049344,34787801,2,RUNX1,168,0.89845554323959,4.21337476680507e-46,0.669497720469315
12330,chr19,43901805,43881640,2,LOC100505715,1034,2.31757165971716,5.23803798714622e-46,0.248610204620636
1964,chr1,196582481,196582413,2,MIR4735,1964,-2.49219909461594,5.41378202017478e-46,-0.322376792452723
2678,chr10,35247025,35572669,1,CCNY,226,0.994948198634371,6.52793440138147e-46,0.552806279623867
22240,chr8,23000000,22713251,2,PEBP4,160,1.01131693802253,7.99611809078136e-46,0.507982434434183
15444,chr21,38977774,38974429,2,LINC01700,200,1.18876973537522,1.11743334571085e-45,0.558123368286812
19882,chr6,27890792,27890382,2,HIST1H3J,227,-2.05198839946079,1.15504758528634e-45,-1.07074846129006
6742,chr13,106535114,106489731,2,EFNB2,483,1.13607365172599,1.17615893554756e-45,0.565271078820642
22299,chr8,28494205,28574268,1,FZD3,219,1.13172058209331,2.05910284821263e-45,0.404123419551083
12212,chr19,39971005,39981441,1,PSMC4,916,1.24526160036196,3.1331209073142e-45,0.488660661780404
18665,chr5,38556786,38671216,1,LIFR-AS1,172,1.02825163009586,3.20880807470216e-45,0.394951587781367
17146,chr3,142960650,143016371,1,PAQR9-AS1,1014,-1.22851276805599,4.61291498290106e-45,-0.436797019226127
24747,chrX,137566142,137577691,1,ZIC3,784,-1.96778320979557,5.01912599518397e-45,-0.462627771870102
2572,chr10,17229985,17214239,2,VIM-AS1,120,1.10893154697694,5.30794116038408e-45,0.663944914236575
18668,chr5,38845829,38736055,2,OSMR-AS1,175,1.36116409439866,5.98925928311016e-45,0.305497823924144
22085,chr8,545781,489792,2,TDRP,5,1.8547240057835,7.1399047757565e-45,0.266253361330349
14755,chr20,24469199,24666616,1,SYNDIG1,226,1.26691008822624,7.58902813444985e-45,0.317843662713816
18651,chr5,36302114,36248434,2,RANBP3L,158,1.31150149894341,8.2130066954178e-45,0.2991674304322
627,chr1,39081316,39487177,1,MACF1,627,0.71346055069259,8.25849061861826e-45,0.739370160979768
12116,chr19,36687612,36727701,1,ZNF567,820,1.62692564243536,1.16178507414229e-44,0.263528666519939
12228,chr19,40465840,40447789,2,BLVRB,932,1.20828956785601,1.27664645093959e-44,0.51149992232514
1014,chr1,85578363,85318481,2,DDAH1,1014,0.838314418163168,1.63410292158159e-44,0.578310581782063
12250,chr19,41262496,41307598,1,HNRNPUL1,954,0.9168306215124,1.87421394688964e-44,0.47639214486672
23790,chr9,131740074,131576770,2,RAPGEF1,813,0.865724782250381,2.43819469122158e-44,0.447746778052559
18374,chr4,164384050,163524298,2,MARCH1,840,-1.15181414899449,2.44677867580229e-44,-0.623378753371019
2644,chr10,28532493,28623112,1,WAC,192,1.1351148856789,2.46125727206383e-44,0.348396497016617
2942,chr10,79067895,78943328,2,ZMIZ1-AS1,490,0.84252666981972,2.48737436198935e-44,0.540229109758098
16783,chr3,96814581,97752460,1,EPHA6,651,-1.13886043298018,2.76334313379721e-44,-0.734422537029264
15427,chr21,36990236,36750888,2,HLCS,183,0.683771943939926,3.36601286759137e-44,0.573193981878348
6669,chr13,94479682,94436808,2,DCT,410,-1.18869880279272,3.59657968731377e-44,-0.405431583878436
22988,chr9,2015219,2193624,1,SMARCA2,11,0.667169450136672,4.04767138416423e-44,0.314396384344368
2528,chr10,11611754,11453946,2,USP6NL,76,0.8266566750895,4.2862252937988e-44,0.467396658934699
11081,chr18,33578615,33751192,1,ASXL3,169,-1.21600695076761,7.13957693322575e-44,-0.516878737203887
12073,chr19,35704527,35717038,1,ZBTB32,777,1.04539453316531,8.28902789473395e-44,0.576938474338254
6589,chr13,72782059,73016461,1,PIBF1,330,-1.05795738285909,8.30324519945259e-44,-0.562532872095685
19667,chr6,1609972,1613897,1,FOXC1,12,-1.18336032748553,8.30324519945259e-44,-1.30514313059296
22086,chr8,738106,614746,2,ERICH1,6,1.14315196320679,8.73125751782392e-44,0.461169625259022
11106,chr18,39800318,39206924,2,MIR924HG,194,-1.13098072276061,1.19375767580017e-43,-0.752180287719824
11940,chr19,20039506,19997058,2,ZNF682,644,2.13086358451778,1.20378609210056e-43,0.128975766755211
12230,chr19,40576851,40591399,1,SHKBP1,934,1.02523121594818,1.46803016456363e-43,0.536790865662166
12038,chr19,34994784,35026471,1,GRAMD1A,742,1.49520957084526,1.57085314661315e-43,0.361326039322844
10048,chr17,38068651,36165624,2,TBC1D3H,562,0.57696466968939,1.5785422024482e-43,1.53291421763133
22989,chr9,2643359,2422702,2,VLDLR-AS1,12,0.987451326287949,1.68705744580598e-43,0.367026419122031
12169,chr19,38832005,38815422,2,ECH1,873,1.26592859283963,1.87763628108389e-43,0.443480327463771
7066,chr14,47674954,46839629,2,MDGA2,248,-1.36822390182571,1.96301802362081e-43,-0.535597120413104
12125,chr19,37007857,37130311,1,ZNF420,829,1.62898098441029,2.01991437033549e-43,0.262729074055033
15321,chr21,29194147,29630751,1,BACH1,77,0.836489755048633,2.18999058719873e-43,0.556074875034516
11095,chr18,36129385,36108532,2,SLC39A6,183,-1.67583925038843,2.22423794821801e-43,-0.406669498196273
20881,chr6,162727132,163315492,1,PACRG,1226,-1.06149312056676,2.63642918049709e-43,-0.607482374617206
16325,chr3,32818018,32897826,1,TRIM71,193,-1.22838125077642,2.77365785376688e-43,-0.390244612257499
11342,chr19,1248553,1259140,1,MIDN,46,1.16318475964857,3.37182451422698e-43,0.736969284093734
15320,chr21,29193480,29321355,1,LINC00189,76,1.03428417905356,4.87536504328401e-43,0.412063823184379
23054,chr9,19149278,19108375,2,PLIN2,77,-1.40387507079749,5.78329161103261e-43,-0.391887472370779
263,chr1,16156087,16124337,2,EPHA2,263,1.07214667020272,7.33646694580312e-43,0.50513005651775
11142,chr18,48950711,48919853,2,SMAD7,230,0.916862737212057,8.20733791719688e-43,0.718934099446958
12926,chr19,58228594,58277495,1,ZNF544,1630,1.94802589356688,8.83759710990426e-43,0.188967051543854
6573,chr13,65966429,65966330,2,MIR548X2,314,-2.01047399087253,8.88167806550604e-43,-0.730964872663191
6780,chr13,112313467,112321758,1,LINC01043,521,1.7383002434331,9.66577809484469e-43,0.261689364638026
13886,chr2,153871913,154453849,1,GALNT13,937,-1.36036912698164,1.02772687737507e-42,-0.53061888809938
18652,chr5,36606355,36688334,1,SLC1A3,159,0.877822216784485,1.35993865315466e-42,0.390614558349554
15919,chr22,38398522,38291367,2,TPTEP2-CSNK1E,348,-0.943095779659966,1.52440066922475e-42,-0.638026335454351
18799,chr5,66596361,67169595,1,MAST4,306,0.68640886079649,1.61773426884204e-42,0.754180488904686
8621,chr16,2468213,2464950,2,LOC729652,136,1.39182732679372,1.67284670653154e-42,0.871852630543758
20600,chr6,113969701,114468574,1,HDAC2-AS2,945,-0.988748652482056,1.81538799697786e-42,-0.552964598543951
15272,chr21,16070522,16627397,1,MIR99AHG,28,-1.27836555981532,1.92357588914436e-42,-0.555572623268975
20580,chr6,110814621,110895713,1,AMD1,925,-0.888089234488203,1.92842246666197e-42,-0.592279698732731
24020,chrX,14529298,14731812,1,GLRA2,57,-1.95269471813683,2.04932296899808e-42,-0.210744345601421
19320,chr5,142770384,143229011,1,ARHGAP26,827,0.66575626151752,3.1149272392087e-42,0.796371984696271
12110,chr19,36489649,36491040,1,LOC728752,814,1.38210652405304,3.3355845781733e-42,0.733729098051811
10512,chr17,58417582,58352500,2,RNF43,1026,1.07748921333239,3.45656002843845e-42,0.453978118442995
19940,chr6,30160934,30151945,2,TRIM10,285,2.1765212372289,4.13696501474973e-42,0.298407608654153
5716,chr12,65824131,65966295,1,HMGA2,731,0.850990561965724,4.85431880797684e-42,0.485522081637036
21846,chr7,132648688,132123332,2,PLXNA4,902,0.535908793562078,7.16496182346323e-42,0.585048519067908
9934,chr17,28727935,28724348,2,TLCD1,448,0.981469447219233,7.28841468233666e-42,1.26632644722963
7974,chr15,47184101,47774223,1,SEMA6D,306,0.836346355892637,7.60849643810293e-42,0.370678415859887
3270,chr10,114764788,114779903,1,LOC101927692,818,1.22273593262132,7.90920870848563e-42,0.37949130012924
18546,chr5,6378594,6371881,2,MED10,53,1.27534669248433,9.74616122624111e-42,0.475158681384705
12146,chr19,37906677,37884823,2,WDR87,850,1.29190474564043,1.15194763794643e-41,0.356735708153719
12134,chr19,37467585,37488652,1,ZNF570,838,1.51041900957116,1.16417468940889e-41,0.338643049998823
2492,chr10,5524009,5526771,1,CALML3,40,1.09366060610909,1.19086382668319e-41,0.366649742347498
24009,chrX,13044682,13035618,2,FAM9C,46,-2.86479952955761,1.23538938820029e-41,-0.16775322937689
11085,chr18,35241030,35267133,1,ZNF397,173,-1.47762209275413,1.23716187233152e-41,-0.382934131811691
6785,chr13,112690329,112887168,1,ATP11A,526,0.851478977672786,1.70100491814426e-41,0.417887895727112
12360,chr19,44846175,44889228,1,NECTIN2,1064,0.870324508181058,1.70100491814426e-41,0.460321587079332
3060,chr10,93993989,94332823,1,PLCE1,608,0.905984126653913,1.79360050271465e-41,0.493971358275437
22273,chr8,26382898,26505636,1,BNIP3L,193,1.05300288409793,1.84879732708377e-41,0.373865723338123
8835,chr16,29599265,21506049,2,MIR3680-1,350,0.372756146498761,1.94255376913568e-41,4.19547628391791
18599,chr5,17217047,17130028,2,BASP1-AS1,106,1.03364023479071,1.95054331328231e-41,0.377786284473153
12049,chr19,35248330,35267964,1,LSR,753,1.21907562331828,1.98112947927602e-41,0.446293079184785
12017,chr19,33373330,33382686,1,CEBPG,721,1.28043699133594,1.99492653340171e-41,0.507411957363569
12232,chr19,40690972,40665905,2,NUMBL,936,1.11946888924975,1.99492653340171e-41,0.425779761957225
12179,chr19,39083913,39111493,1,ACP7,883,1.48544815227786,2.06100471532705e-41,0.290900933191275
2883,chr10,72355230,72332830,2,DNAJB12,431,0.823681638450111,2.09080945407238e-41,0.626810699651605
12202,chr19,39602501,39607476,1,LGALS13,906,1.88439145776883,2.18813059376696e-41,0.271883240573065
8864,chr16,23836001,24220611,1,PRKCB,379,0.697920045747269,2.27568525141017e-41,0.306476093959265
22998,chr9,4490444,4587469,1,SLC1A1,21,1.11933802661958,2.33274780635478e-41,0.419621273922382
22304,chr8,28890394,29053270,1,HMBOX1,224,0.982780793090492,2.45693749284025e-41,0.419218070366927
10588,chr17,63972918,63938554,2,SCN4A,1102,-1.74860347421677,2.65680942695637e-41,-0.309442610672009
2596,chr10,21526368,21513478,2,SKIDA1,144,0.845392563378915,2.67356624133032e-41,0.906905497079914
12356,chr19,44747705,44760044,1,BCL3,1060,1.24648199955804,3.9681882954494e-41,0.543011006630807
6632,chr13,83882393,83877205,2,SLITRK1,373,-2.09498415068137,4.08531949897184e-41,-0.482731078195797
9933,chr17,28725897,28743455,1,NEK8,447,0.775816579529753,5.08286463631201e-41,0.859348244369456
22272,chr8,26291491,26372680,1,PPP2R2A,192,0.963130130605266,6.19685915989307e-41,0.448837199954372
10009,chr17,34580749,34639318,1,TMEM132E,523,1.25075416896424,6.20251136525129e-41,0.289819350182007
2917,chr10,74151185,74709303,1,ADK,465,0.667257884013093,6.49859300140212e-41,0.787788532937285
18765,chr5,60522120,58969038,2,PDE4D,272,0.55349242616146,6.49859300140212e-41,1.39037647701432
18696,chr5,43065176,43122147,1,LOC100506639,203,0.937839679177393,6.54217176289438e-41,0.503865718434301
14236,chr2,212538841,211375717,2,ERBB4,1287,0.677152276282555,6.56745965439489e-41,0.950550328172259
22305,chr8,29263124,29067279,2,KIF13B,225,1.03815551540252,9.70241098269842e-41,0.368193876178334
18248,chr4,134201748,134196333,2,PABPC4L,714,-2.51681806110652,9.82938929929395e-41,-0.401720303257601
2471,chr10,3066333,3137712,1,PFKP,19,1.04156074261797,1.00173855635076e-40,0.451815013703114
24116,chrX,33339441,31097677,2,DMD,153,-1.00311607261323,1.10640861872686e-40,-1.18794103340756
12260,chr19,41500644,41454169,2,PCAT19,964,1.4678014173443,1.13085597683304e-40,0.20445156987073
18921,chr5,84384793,83940554,2,EDIL3,428,0.653625484774122,1.33544251896838e-40,0.414134648276358
12149,chr19,38244035,38292614,1,SPINT2,853,1.12795291723616,1.75051142108152e-40,0.388629899431785
12253,chr19,41350853,41431345,1,BCKDHA,957,0.869073159659182,1.82711102236569e-40,0.451874559739979
14143,chr2,200305881,200482263,1,SPATS2L,1194,0.897250828488259,1.9749969028226e-40,0.424396520839385
18656,chr5,37379212,37753435,1,WDR70,163,0.924463512906084,2.32345042578671e-40,0.51418952903872
12173,chr19,38899700,38908893,1,NFKBIB,877,1.08213712081047,2.4705414617235e-40,0.523608187288997
11084,chr18,34976928,35143470,1,MAPRE2,172,-0.963975238488017,2.74581732722161e-40,-0.570980180934491
7668,chr14,106850999,106850885,2,MIR5195,850,1.14540959006912,3.06976776287654e-40,0.320394461360842
11098,chr18,36187519,36272157,1,MOCOS,186,-1.53798799267722,3.14876255888481e-40,-0.337295086410721
24167,chrX,45747126,45747015,2,MIR222,204,-2.04207396574268,3.20912472753604e-40,-0.587565916890767
2664,chr10,31318495,31529814,1,ZEB1,212,1.07581890862404,3.27426491969682e-40,0.297541934630776
1867,chr1,177351586,177366272,1,LINC01645,1867,1.18025806455668,4.40300686916697e-40,0.250515421376533
11083,chr18,34493290,34891844,1,DTNA,171,-0.852891552233008,5.27849842984731e-40,-0.639022020238679
22191,chr8,17497088,17570573,1,SLC7A2,111,1.18772644045092,5.56902582676718e-40,0.352726898971962
20606,chr6,116254173,116444860,1,DSE,951,-0.852600580732238,6.05040869925588e-40,-0.622660732197468
20601,chr6,114343045,114055586,2,HS3ST5,946,-1.14273240137727,6.21763039918652e-40,-0.380497606883291
16759,chr3,79767815,78597240,2,ROBO1,627,-0.819279786359636,6.64276950148472e-40,-1.3196473059209
12155,chr19,38374536,38383824,1,PSMD8,859,1.24460118805732,7.08588098284665e-40,0.499830362671084
2172,chr1,216423396,215622894,2,USH2A,2172,-1.29944046323383,7.80954009753702e-40,-0.713558978114168
12209,chr19,39829802,39829716,2,MIR6719,913,1.40643881592691,8.74491895266666e-40,0.820900984564416
18606,chr5,23443586,23528597,1,PRDM9,113,-1.5130057055915,9.11298567237325e-40,-0.289356840101978
5717,chr12,65882167,65851340,2,LOC100129940,732,1.19210065643834,1.01396337800482e-39,0.300103486686223
10115,chr17,39864188,39757715,2,IKZF3,629,1.11345551329259,1.06195721009076e-39,0.245997928493006
22981,chr9,214854,465259,1,DOCK8,4,0.998408234959708,1.31858841885347e-39,0.279189227871264
