,pos,H05,H47,M29,M35,M60,M80
272,274,29.0105484962646,18.9856521038207,31.1487983281087,28.1541725159881,24.5776920604307,30.3323581735521
273,275,29.4531128280442,19.120038690956,31.4608498780912,28.5548276399938,24.8672452587592,30.7524807274165
274,276,29.6178021837686,19.127196517814,31.5337164750958,28.7348307596319,24.9700096432015,31.1052777228701
275,277,29.9143094310708,19.1933580525552,31.5647857889237,28.8690375916394,25.0211828993892,31.5012057718917
276,278,29.7674988825745,19.0560696437208,31.1986764193661,28.6749025113087,24.7584699453552,31.5162680371615
277,279,29.6083264159377,18.9466709656618,30.8201323580634,28.4624239588208,24.5006107360977,31.5104961454833
278,280,29.2154013153694,18.7758503949702,30.2876698014629,28.1917953517392,24.097299903568,31.3051986558608
279,281,28.8601494157461,18.5759148798968,29.7955764541971,27.8989861176104,23.709900353584,31.0277525202609
280,282,28.1794393716876,18.0946316298565,29.044061302682,27.3962876306348,23.0938604950177,30.5907096264084
281,283,27.6359747142583,17.6633241979687,28.4174503657262,26.9194821400718,22.576406300225,30.2513935560387
282,284,26.8815529021135,16.947186845075,27.3944966910484,26.1739198253003,21.7447765991642,29.7391184028464
283,285,26.1964753208607,16.2616798323392,26.436955764542,25.5125877398222,20.9841208614593,29.2412334453449
284,286,25.5575378328332,15.6171529904885,25.4982932776036,24.8403369209172,20.2420765027322,28.8050998220992
285,287,25.3066726262691,15.3000161212317,24.9978404737025,24.4865387615037,19.8427193828351,28.6113856493378
286,288,25.0565608837239,14.9738836047074,24.4748171368861,24.128029948526,19.4349083895853,28.4314686696976
287,289,25.0660111104016,14.8885055618249,24.3202716823406,24.0582436437373,19.3041465766634,28.431310535679
288,290,25.0663942276994,14.7809769466387,24.1235109717868,23.9979098424583,19.1446801671488,28.4297291954932
289,291,25.0902113530426,14.6909559890376,23.9552072448624,23.9402277335829,19.0162327225972,28.3789286420241
290,292,25.0512227827086,14.5708850556183,23.7376175548589,23.8462642333489,18.8445837351334,28.2893061869935
291,293,25.0242640955239,14.4013864259229,23.4407175200278,23.0673217906723,18.6243008678881,28.2037161494366
292,294,25.0169210139838,14.2421408995647,23.1687216997562,22.330868819217,18.4271295403407,28.1285629571061
293,295,25.0296277376924,13.7418345961632,22.1990943921978,21.6047106535642,17.6550305368049,27.9888910851947
294,296,25.0580550411851,13.2639045623086,21.2624521072797,20.9340196537202,16.9122147219543,27.868076694999
295,297,25.0973501053573,12.7888441076898,20.3300243817485,20.3062236780533,16.1721632915461,27.7562364103578
296,298,25.1056637507183,12.0957278736096,18.9750957854406,20.332147870847,15.1188042430087,27.4315477367068
297,299,25.1371943043228,11.2758020312752,17.3609195402299,20.0518483855873,13.8921890067502,26.9420043486855
298,300,25.1719175020752,10.6817668869902,16.225635667015,19.0863515832163,13.1038894246223,26.1209725242143
299,301,25.1818530106634,10.0919555054006,15.1565308254963,18.0510684760568,12.358662809386,25.1581735520854
300,302,25.2548240853075,9.46132516524263,14.0042842215256,16.9725783809078,11.5847637415622,24.1739869539435
301,303,25.3288551178086,9.05884249556667,13.2798328108673,15.9738262361566,11.1263902282224,23.4889503854517
302,304,25.3629653278846,8.78229888763502,12.8020550330895,15.2801435033536,10.8471552555448,22.9871516109903
303,305,25.5414852180576,8.83446719329357,12.8931034482759,15.4954609265325,10.9626165220186,23.0097647756474
304,306,25.8095396207139,8.94160889891988,13.0114594218042,15.822430198097,11.1053359048537,23.1932793042103
305,307,25.9452397675755,9.07789779139127,13.2122953674678,16.1218530650445,11.2754419800707,23.3391184028464
306,308,25.5832577740885,9.09330968886023,13.2081504702194,16.3871158945562,11.3249758919961,23.2891085194702
307,309,25.2277760040866,9.28973077543125,13.4594218042494,16.844142879426,11.5844423015107,23.3718916781973
308,310,24.8917949045399,9.46799935515074,13.5944270289098,17.0729995320543,11.7864352298296,23.3973907886934
309,311,24.4944384138944,9.56653232306949,13.6360153256705,17.2107315551396,11.8978142076502,23.4131646570468
310,312,24.1733988889598,9.6935353861035,13.7319052594915,17.3283419123382,12.0464802314368,23.4880806483495
311,313,24.3280250303301,9.97559245526359,14.104214559387,17.4008423022929,12.355962712954,23.6566119786519
312,314,23.7693250750271,10.1603740125746,14.3727272727273,17.2606769614725,12.5693346190935,22.7207353231864
313,315,23.3642423855437,10.5080767370627,14.8864158829676,17.4688192169708,12.9762134361941,22.087685313303
314,316,22.9719175020752,10.8897952603579,15.4282479972135,17.7214475120886,13.4178720668595,21.4487448112275
315,317,22.5097886469574,11.3166209898436,16.036955764542,18.0355014818281,13.9153969784635,20.8211504249852
316,318,22.0184024008684,11.7385781073674,16.6461511668408,18.3537357666511,14.4120861459338,20.1994860644396
317,319,22.0068322584765,12.0342737385136,17.1123650296064,18.5381375760412,14.7673738347798,20.4372800948804
318,320,21.7675371943043,12.1133000161212,17.3282131661442,18.538543128997,14.9207971713275,20.4707649733149
319,321,21.5175148457953,12.1847493148477,17.538732149077,18.5279051630011,15.0691738990678,20.5154378335639
320,322,21.398812336377,12.3050781879736,17.822640195054,18.6453283419123,15.2919639987142,20.6609606641629
321,323,21.2778877466318,12.4250201515396,18.1057122953675,18.7587583840275,15.5129540340726,20.7866376754299
322,324,21.0499074133197,12.5129131065613,18.360153256705,18.8178755264389,15.7017036322726,20.7607432298873
323,325,20.8336121575889,12.5631791068838,18.5525949146639,18.817033224146,15.8374156219865,20.7276536864993
324,326,20.5695421748292,12.6076737062712,18.7534656913967,18.8044298861332,15.9801028608164,20.6419450484285
325,327,20.5313709213971,12.7529260035467,19.0672936259143,18.8923100920293,16.2145612343298,20.7214864597747
326,328,20.9731690185812,13.4326938578107,20.1598397770811,19.6375916393698,17.1125040180006,21.3261514133228
327,329,21.648336632399,14.2079961309044,21.3439916405434,20.523069723912,18.0927997428479,22.1282071555643
328,330,22.6388736351446,15.36469450266,23.0870080111459,21.85294025893,19.5030536804886,23.237438228899
329,331,23.579426601111,16.5061421892633,24.7834204110066,23.1448759943846,20.8789135326261,24.3163866376754
330,332,24.2809909967435,17.521134934709,26.3032044583769,24.2994540633286,22.1122147219543,25.1885748171575
331,333,24.907426090288,18.4340480412704,27.6282828282828,25.3270004679457,23.1771134683381,25.9236608025301
332,334,25.6600472511334,19.3998710301467,28.986346220829,26.4287006707222,24.2860173577628,26.7541806681162
333,335,26.0862141625694,19.9960986619378,29.7829676071055,27.0801746997348,24.959112825458,27.236212690255
334,336,26.5906263967818,20.6078994035144,30.6048415186346,27.7578224925909,25.6495981999357,27.7606246293734
335,337,26.7683800523594,21.0740609382557,31.1877394636015,28.172609577289,26.1330761812922,27.9569480134414
336,338,26.8276355277441,21.4113815895535,31.6311041448972,28.4321634690376,26.4963355834137,28.0689464321012
337,339,26.5882510695358,21.610736740287,31.8857540926506,28.5064420527219,26.7136612021858,27.989523621269
338,340,26.5973820317987,22.0984362405288,32.494670846395,28.8811417875526,27.2327225972356,28.1050009883376
339,341,26.6204073813933,22.5971949056908,33.1152908394288,29.2815473405085,27.7581806493089,28.2421031824471
340,342,26.6789221633357,23.0550701273577,33.708986415883,29.6690999844018,28.2558019929283,28.4602885945839
341,343,26.6387842411085,23.3802998549089,34.0537791710205,29.8599594447044,28.545837351334,28.5501877841471
342,344,26.8274695102484,23.7721747541512,34.5,30.1721728279519,28.9117325618772,28.7718521446926
343,345,26.7753400166017,23.8794776720942,34.6025774991292,30.1915457806894,28.9847637415622,28.8047835540621
344,346,26.7375135687376,23.986071255844,34.7064785788924,30.2169084386211,29.0628093860495,28.8452263293141
345,347,26.7478577357768,24.1371594389812,34.8944966910484,30.349898611761,29.210350369656,28.90919153983
346,348,26.5379349977651,24.1215540867322,34.8960292580982,30.3281859304321,29.2035358405657,28.7725637477762
347,349,26.074158738267,23.9461550862486,34.720863810519,30.1238184370613,29.046962391514,28.4608815971536
348,350,25.5526850137284,23.7360954376915,34.5340647857889,29.90971767275,28.8789135326261,28.0962245503064
349,351,25.1813549581764,23.6519426084153,34.570254266806,29.8775230073311,28.9056894889103,27.875548527377
350,352,24.8947832194624,23.57633403192,34.6464994775339,29.8618624239588,28.9763420122147,27.7664360545562
351,353,24.6739160973118,23.5020473964211,34.7198537095089,29.8463578224926,29.0438122790099,27.7102984779601
352,354,24.7027903709853,23.6748669998388,35.1673981191222,30.1729527374825,29.4170684667309,27.8351452856296
353,355,24.7116276099866,23.7945832661615,35.516544757924,30.4156917797535,29.7091288974606,27.9325163075707
354,356,24.6143541280889,23.9226825729486,35.8822013235806,30.6850725315863,30.0089038894246,27.9318837714964
355,357,24.7338228721027,24.2110591649202,36.4567049808429,31.1605677741382,30.4846994535519,28.0970152203993
356,358,24.8635463891195,24.5093341931324,37.0427725531174,31.6460458586804,30.9709418193507,28.2580351848191
357,359,25.1236447225592,24.8175721425117,37.6092650644375,32.112993292778,31.4494053359048,28.536825459577
358,360,25.4211480748356,25.174044817024,38.2502264019505,32.6383715489003,31.9916104146576,28.8579165843052
359,361,25.6220037034672,25.3589875866516,38.583908045977,32.8935267508969,32.2739633558341,29.089029452461
360,362,25.739097120235,25.4829598581332,38.8133751306165,33.0597410700359,32.4657666345226,29.2290966594189
361,363,25.8397164931997,25.5968402385942,39.0293974225008,33.2137576041179,32.6428801028608,29.3561178098439
362,364,25.9833727092778,25.7662098984363,39.2927203065134,33.4303228825456,32.8559948569591,29.4985965605851
363,365,26.1023178596514,25.901338062228,39.49644723093,33.602277335829,33.0192542590807,29.6343941490413
364,366,26.4552072026052,26.1448331452523,39.8724137931034,33.9234752768679,33.3202185792349,29.9858074718324
365,367,28.3037737053828,27.6403353216186,41.7252873563218,35.5778193729527,34.8175184828029,31.8298477960071
366,368,30.2077389694145,29.2489440593261,43.7504353883664,37.4037123693651,36.4504660880745,33.7258351452856
367,369,31.9717770257327,30.7127518942447,45.5646812957158,39.0495710497582,37.9107360977177,35.5041312512354
368,370,33.7066343145393,32.1709172980816,47.3635318704284,40.6900951489627,39.3614271938283,37.2299268630164
369,371,35.4939403614073,33.6236014831533,49.1423197492163,42.322352207144,40.8015429122468,39.053370231271
370,372,36.1555583934615,34.1793970659358,49.8938697318008,43.0277023865232,41.4079395692703,39.7111286815576
371,373,36.9241044633165,34.7318071900693,50.6118077324974,43.6910310403993,41.9865638058502,40.4944455425974
372,374,37.6851669752889,35.2991133322586,51.3636711947057,44.3695211355483,42.5908711025393,41.2745997232655
373,375,38.4211863865654,35.8017410930195,52.029641239986,44.9672749961004,43.1161362905818,42.0608025301443
374,376,37.9528127194943,35.2708366919233,51.5044932079415,44.5448447980034,42.685406621665,41.7291559596758
375,377,37.4958304067429,34.7136546832178,51.0294322535702,44.1395102168148,42.2903246544519,41.5389998023325
376,378,37.0887682778878,34.1893277446397,50.6295019157088,43.7776321946654,41.9598199935712,41.3626013046057
377,379,36.9017304131282,33.7080122521361,50.3241727621038,43.5022617376384,41.7076824172292,41.4341569480135
378,380,36.6855245514335,33.2015476382396,49.9973528387321,43.1923256902199,41.4380585020893,41.455821308559
379,381,37.1874082114808,33.4111881347735,50.4670846394984,43.5441584776166,41.7956927033108,42.108519470251
380,382,37.2388480939915,33.1869095598904,50.3022291884361,43.3516768054905,41.6543233686917,42.2391381695987
381,383,37.0983206691782,32.8438497501209,49.960048763497,43.0180627047262,41.3735454837672,42.1944653093497
382,384,36.7750718344933,32.5623408028374,49.6484151863462,42.6780845421931,41.1294117647059,41.9540620676023
383,385,36.4857544218122,32.3698532967919,49.4439916405434,42.4447668070504,40.9787528126004,41.7395137378929
384,386,35.8946810548496,31.8909559890376,48.7187042842215,41.8065824364374,40.382931533269,41.1175331093101
385,387,35.3332354255795,31.4154441399323,47.9591431556949,41.1424426766495,39.7560270009643,40.5035382486657
386,388,34.7506672626269,30.919039174593,47.1721351445489,40.4705038215567,39.1046930247509,39.865625617711
387,389,34.2520656407637,30.3839432532646,46.3680947405085,39.7742629854937,38.4398585663773,39.4000790670093
388,390,33.7455334908371,29.8293728840884,45.5434691745037,39.0595538917485,37.7554484088717,38.9284838900969
389,391,33.717055105038,29.7204900854425,45.4069662138628,38.9040087349867,37.6483445837351,39.0117809843843
390,392,33.717118957921,29.6663549895212,45.3466736328805,38.8165340820465,37.5974927675988,39.1562759438624
391,393,33.7337334780665,29.6158955344188,45.2810518982933,38.7169552331929,37.5444230151077,39.3253607432299
392,394,33.6995083328012,29.5655650491698,45.1719261581331,38.6214631102792,37.4512054001928,39.3801937141728
393,395,33.7858246599834,29.7246816056747,45.3319749216301,38.7379503977538,37.5822243651559,39.517098240759
394,396,33.9363003639615,29.9802998549089,45.5900731452456,38.9566370301045,37.7980070716811,39.6972128879225
395,397,34.0487580614265,30.2141866838627,45.8001741553466,39.1367025425051,37.9662166505946,39.8276734532516
396,398,34.09291871528,30.4080928582944,45.8917102055033,39.2499142099516,38.0333333333333,39.9051195888516
397,399,34.1004661260456,30.4935998710302,45.8258794845002,39.2360942130713,37.96293796207,39.9162680371615
398,400,34.0512227827086,30.5482508463647,45.5800766283525,39.1207299953205,37.7429122468659,39.8969756868946
399,401,34.0487836025797,30.6227309366436,45.4037269244166,39.0496334425207,37.5885245901639,39.920221387626
400,402,34.272409169274,30.8427857488312,45.3692789968652,39.1110591171424,37.5863709418193,40.0753903933584
401,403,34.7193538088245,31.3087538287926,45.6875304771857,39.431227577601,37.8651880424301,40.3576200830204
402,404,35.1365430049167,31.7791391262293,46.0115987460815,39.7619404149119,38.1397621343619,40.6062462937339
403,405,35.4858182746951,31.9842011929712,46.0741553465691,39.83478396506,38.1992606878817,40.7911444949595
404,406,35.8134729583041,32.1655650491698,46.1007662835249,39.8767742941819,38.2263902282224,40.9617711010081
405,407,35.9802694591661,32.2557472190876,46.0777081156392,39.8643581344564,38.1842172934747,41.02953152797
406,408,36.055181661452,32.5315814928261,46.3086381051898,40.0545000779909,38.3446801671488,41.068195295513
407,409,36.1382798033331,32.8217314202805,46.5771856495994,40.2690375916394,38.5472195435551,41.1462344336826
408,410,36.3183832450035,33.2377559245527,47.0855451062348,40.6987677429418,38.9295081967213,41.3690452658628
409,411,36.4891386246089,33.6585200709334,47.6487286659701,41.181406956793,39.346962391514,41.6315477367069
410,412,36.4174829193538,33.7672416572626,47.8450365726228,41.3520823584464,39.4657666345226,41.7488831784938
411,413,36.3186258859588,33.5645010478801,47.7174851967956,41.2442052721884,39.3372227579556,41.8878829808262
412,414,36.2327437583807,33.3761728196034,47.6188087774295,41.1612852909062,39.230343940855,42.0187388812018
413,415,36.0759083072601,33.0984684829921,47.3956809474051,40.9525503041647,39.0334297653487,42.0407985767938
414,416,35.8999042206756,32.8410768982751,47.2112504353884,40.7922632974575,38.8800385728061,41.9991697964025
